statement_id,row_no,date,description_pdf,description_sa,amount,balance,category,is_spend,source
STMT024,32,2026-09-20,POS PURCHASE MICROSOFT 4564*1707,microsoft,-219.05,3017.13,Other Services,True,test_split
STMT024,33,2026-09-20,CARD PURCHASE SPOTIFY CENTURION,spotify centurion,-249.48,2767.65,Entertainment,True,test_split
STMT024,34,2026-09-20,POS PURCHASE CUSTOMER,customer,-1256.19,1511.46,Entertainment,True,test_split
STMT024,35,2026-09-21,POS PURCHASE WOOLWORTHS FOOD DURBAN 8794*7558,woolworths food durban,-301.77,1209.69,Groceries,True,test_split
STMT024,36,2026-09-23,POS PURCHASE ALLSTATE INS INS PREM 3172*8501,allstate ins ins prem,-760.52,449.17,Other Services,True,test_split
STMT024,37,2026-09-24,ATM FEE PLUSTERM OLNEY AVE ASTORIA ORUS CAPE TOWN,atm fee plusterm olney ave astoria orus cape town,-73.9,375.27,Other Services,True,test_split
STMT024,38,2026-09-25,SALARY BAOBAB CONSULTING,salary baobab consulting,34500.0,34875.27,Income,False,generated
STMT024,39,2026-09-25,POS PURCHASE VIDA CAFFE CAPE TOWN,vida caffe cape town,-82.3,34792.97,Entertainment,True,test_split
STMT024,40,2026-09-26,TRANSFER TO SAVINGS,transfer savings,-2700.0,32092.97,Transfer,False,generated
STMT024,41,2026-09-27,POS PURCHASE DEBONAIRS PIZZA WASHINGTON AVEHOLLAND MIUS,debonairs pizza washington aveholland mius,-87.92,32005.05,Entertainment,True,test_split
STMT024,42,2026-09-27,GOOGLE AFFINITY ROSEBANK 4839*9909,google affinity rosebank,-227.23,31777.82,Entertainment,True,test_split
STMT024,43,2026-09-28,REILLY AUTO THAYER BLOEMFONTEIN 3952*8149,reilly auto thayer bloemfontein,-279.11,31498.71,Other Services,True,test_split
STMT024,44,2026-09-30,MONTHLY ACCOUNT FEE,monthly account fee,-75.0,31423.71,Other Services,True,generated
