statement_id,row_no,date,description_pdf,description_sa,amount,balance,category,is_spend,source
STMT017,27,2026-08-20,CARD PURCHASE PLAYSTATION NETWOR MIDRAND 2182*1140 20 AUG,playstation networ midrand,-167.74,3086.32,Other Services,True,test_split
STMT017,28,2026-08-21,KRISPY KREME,krispy kreme,-53.46,3032.86,Entertainment,True,test_split
STMT017,29,2026-08-21,POS PURCHASE JACK CENTREVILLE 1244*8707,jack centreville,-90.34,2942.52,Entertainment,True,test_split
STMT017,30,2026-08-21,KRISPY KREME CANTON HATFIELD,krispy kreme canton hatfield,-64.27,2878.25,Entertainment,True,test_split
STMT017,31,2026-08-21,POS PURCHASE VIDA CAFFE 7568*9773 21 AUG,vida caffe,-96.83,2781.42,Entertainment,True,test_split
STMT017,32,2026-08-22,CARD PURCHASE ATM FEE DURBAN 8437*2381,atm fee durban,-47.42,2734.0,Other Services,True,test_split
STMT017,33,2026-08-24,POS PURCHASE KRISPY KREME HATFIELD 2422*7761,krispy kreme hatfield,-106.2,2627.8,Entertainment,True,test_split
STMT017,34,2026-08-25,SALARY SUNVELD ENGINEERING,salary sunveld engineering,25500.0,28127.8,Income,False,generated
STMT017,35,2026-08-25,FIRSTENERGY EZPAY WEB,firstenergy ezpay web,-864.46,27263.34,Utilities,True,test_split
STMT017,36,2026-08-25,SHOPRITE SUPER DAYTON SANDTON 9325*6143 25 AUG,shoprite super dayton sandton,-349.7,26913.64,Groceries,True,test_split
STMT017,37,2026-08-26,POS PURCHASE MUGG BEAN HATFIELD 3000*6957,mugg bean hatfield,-59.38,26854.26,Entertainment,True,test_split
STMT017,38,2026-08-27,PAYPAL STEAM GAMES 6071*7385,paypal steam games,-349.16,26505.1,Entertainment,True,test_split
STMT017,39,2026-08-27,POS PURCHASE WOOLWORTHS CENTURION 1332*4112,woolworths centurion,-508.96,25996.14,Groceries,True,test_split
STMT017,40,2026-08-27,KFC KINSTON 6218*2802 27 AUG,kfc kinston,-90.44,25905.7,Entertainment,True,test_split
STMT017,41,2026-08-28,POS PURCHASE SASOL,sasol,-575.04,25330.66,Transport,True,test_split
STMT017,42,2026-08-28,CARD PURCHASE STERLING SANDTON 28 AUG,sterling sandton,-204.94,25125.72,Groceries,True,test_split
STMT017,43,2026-08-28,POS PURCHASE SPROUTS FARMER SPROUTS FARMERS OAKLAND SOWETO 28 AUG,sprouts farmer sprouts farmers oakland soweto,-815.75,24309.97,Groceries,True,test_split
STMT017,44,2026-08-31,MONTHLY ACCOUNT FEE,monthly account fee,-69.0,24240.97,Other Services,True,generated
STMT017,45,2026-08-31,CARD PURCHASE CHECKERS COM JOHANNESBURG 1815*2660 31 AUG,checkers com johannesburg,-254.03,23986.94,Groceries,True,test_split
STMT017,46,2026-08-31,CARD PURCHASE BP 6332*1426 31 AUG,bp,-802.97,23183.97,Transport,True,test_split
