statement_id,row_no,date,description_pdf,description_sa,amount,balance,category,is_spend,source
STMT012,21,2026-06-14,POS PURCHASE INTL FEE GHL LEVELS BANGKOK TH 8405*7417,intl fee ghl levels bangkok th,-20.38,5191.09,Entertainment,True,test_split
STMT012,22,2026-06-15,CARD PURCHASE SASOL OUTSIDE GAINSVILLE DURBAN,sasol outside gainsville durban,-1392.4,3798.69,Transport,True,test_split
STMT012,23,2026-06-15,POS PURCHASE MONTHLY MAINTENANCE FEE,monthly maintenance fee,-184.99,3613.7,Other Services,True,test_split
STMT012,24,2026-06-15,CARD PURCHASE PUBLIX SUPER RED BUG LAKE WINTER SPRING SANDTON 15 JUN,publix super red bug lake winter spring sandton,-852.6,2761.1,Groceries,True,test_split
STMT012,25,2026-06-15,POS PURCHASE MICROSOFT MIDRAND,microsoft midrand,-167.74,2593.36,Other Services,True,test_split
STMT012,26,2026-06-16,POS PURCHASE MONTHLY MAINTENANCE FEE,monthly maintenance fee,-117.06,2476.3,Other Services,True,test_split
STMT012,27,2026-06-17,PICK PAY MIDDLEBR KNOXVILLE PIN 8729*2241 17 JUN,pick pay middlebr knoxville pin,-208.53,2267.77,Groceries,True,test_split
STMT012,28,2026-06-17,CARD PURCHASE ALLSUPS INTERSTMERKEL BLOEMFONTEIN,allsups interstmerkel bloemfontein,-47.11,2220.66,Groceries,True,test_split
STMT012,29,2026-06-18,BRAUMS STORE SANDTON,braums store sandton,-250.19,1970.47,Entertainment,True,test_split
STMT012,30,2026-06-20,POS PURCHASE WOOLWORTHS ROSEBANK,woolworths rosebank,-341.74,1628.73,Groceries,True,test_split
STMT012,31,2026-06-20,POS PURCHASE WIMPY SAN DIEGO,wimpy san diego,-317.96,1310.77,Entertainment,True,test_split
STMT012,32,2026-06-21,POS PURCHASE FOOD JOHANNESBURG 6434*5288 21 JUN,food johannesburg,-89.65,1221.12,Groceries,True,test_split
STMT012,33,2026-06-21,CARD PURCHASE DDA PUR APPLE COM,dda pur apple com,-225.42,995.7,Other Services,True,test_split
STMT012,34,2026-06-22,APPLE MUSIC 22 JUN,apple music,-82.3,913.4,Entertainment,True,test_split
STMT012,35,2026-06-25,VIRGIN ACTIVE SCRIPT 9746*3706 25 JUN,virgin active script,-522.37,391.03,Health,True,test_split
STMT012,36,2026-06-25,SALARY BLUE CRANE SYSTEMS,salary blue crane systems,24600.0,24991.03,Income,False,generated
STMT012,37,2026-06-26,TRANSFER TO SAVINGS,transfer savings,-1800.0,23191.03,Transfer,False,generated
STMT012,38,2026-06-26,POS PURCHASE WIMPY 6042*1537 26 JUN,wimpy,-87.8,23103.23,Entertainment,True,test_split
STMT012,39,2026-06-27,POS PURCHASE MCDONALDS,mcdonalds,-56.9,23046.33,Entertainment,True,test_split
STMT012,40,2026-06-27,CARD PURCHASE SASOL HATFIELD 7955*2216 27 JUN,sasol hatfield,-1314.12,21732.21,Transport,True,test_split
STMT012,41,2026-06-27,POS PURCHASE MUGG BEAN 5688*3173 27 JUN,mugg bean,-163.34,21568.87,Entertainment,True,test_split
STMT012,42,2026-06-28,CARD PURCHASE PIQUA PICK PAY EXPRESS 8524*7498 28 JUN,piqua pick pay express,-410.06,21158.81,Groceries,True,test_split
STMT012,43,2026-06-30,MONTHLY ACCOUNT FEE,monthly account fee,-65.0,21093.81,Other Services,True,generated
