statement_id,row_no,date,description_pdf,description_sa,amount,balance,category,is_spend,source
STMT022,33,2026-04-23,POS PURCHASE WINCO FOODS BAKERSFIELD CAUS,winco foods bakersfield caus,-543.97,1508.08,Groceries,True,test_split
STMT022,34,2026-04-23,ENGEN CONROE 4332*7581,engen conroe,-296.56,1211.52,Transport,True,test_split
STMT022,35,2026-04-24,POS PURCHASE NORTHSIDE MARKET ROSEBANK 5212*1737 24 APR,northside market rosebank,-351.86,859.66,Groceries,True,test_split
STMT022,36,2026-04-24,POS PURCHASE WOOLWORTHS MIDRAND 6869*9977,woolworths midrand,-1377.91,-518.25,Groceries,True,test_split
STMT022,37,2026-04-24,ENGEN JOHANNESBURG 24 APR,engen johannesburg,-853.47,-1371.72,Transport,True,test_split
STMT022,38,2026-04-24,POS PURCHASE ATM FEE 1355*4486,atm fee,-47.42,-1419.14,Other Services,True,test_split
STMT022,39,2026-04-25,POS PURCHASE MERCHANT TOTALENERGIES EXPRE FLINT JOHANNESBURG,merchant totalenergies expre flint johannesburg,-282.88,-1702.02,Transport,True,test_split
STMT022,40,2026-04-25,SALARY BLUE CRANE SYSTEMS,salary blue crane systems,23200.0,21497.98,Income,False,generated
STMT022,41,2026-04-27,CARD PURCHASE PROG DIRECT INS INS PREM POL HATFIELD,prog direct ins ins prem pol hatfield,-933.47,20564.51,Other Services,True,test_split
STMT022,42,2026-04-27,BLOEMFONTEIN LIFE INS PREM WEB,bloemfontein life ins prem web,-290.0,20274.51,Other Services,True,test_split
STMT022,43,2026-04-28,FOOD FOOD WHITTIER 3098*2632 28 APR,food food whittier,-403.87,19870.64,Groceries,True,test_split
STMT022,44,2026-04-28,POS PURCHASE MUGG BEAN HATFIELD,mugg bean hatfield,-176.42,19694.22,Entertainment,True,test_split
STMT022,45,2026-04-30,MONTHLY ACCOUNT FEE,monthly account fee,-65.0,19629.22,Other Services,True,generated
